Timestamp,Protocol,Source IP,Source Port,Destination IP,Destination Port,Flags,Length,Info
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,A,1464,TCP Flags: A Seq=2515099837 Ack=225120468
2025-05-27 13:45:16,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50227,2620:1ec:29:1::59,443,A,74,TCP Flags: A Seq=225120468 Ack=2515101227
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,A,1464,TCP Flags: A Seq=2515101227 Ack=225120468
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,PA,1464,TCP Flags: PA Seq=2515102617 Ack=225120468
2025-05-27 13:45:16,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50227,2620:1ec:29:1::59,443,A,74,TCP Flags: A Seq=225120468 Ack=2515104007
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,A,1464,TCP Flags: A Seq=2515104007 Ack=225120468
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,A,1464,TCP Flags: A Seq=2515105397 Ack=225120468
2025-05-27 13:45:16,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50227,2620:1ec:29:1::59,443,A,74,TCP Flags: A Seq=225120468 Ack=2515106787
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,PA,1464,TCP Flags: PA Seq=2515106787 Ack=225120468
2025-05-27 13:45:16,TCP,52.138.119.101,443,192.168.100.24,50226,A,1466,TCP Flags: A Seq=3335474758 Ack=3305190096
2025-05-27 13:45:16,TCP,192.168.100.24,50226,52.138.119.101,443,A,54,TCP Flags: A Seq=3305190096 Ack=3335476170
2025-05-27 13:45:16,TCP,52.138.119.101,443,192.168.100.24,50226,A,1466,TCP Flags: A Seq=3335476170 Ack=3305190096
2025-05-27 13:45:16,TCP,192.168.100.24,50226,52.138.119.101,443,A,54,TCP Flags: A Seq=3305190096 Ack=3335477582
2025-05-27 13:45:16,TCP,52.138.119.101,443,192.168.100.24,50226,A,1466,TCP Flags: A Seq=3335477582 Ack=3305190096
2025-05-27 13:45:16,TCP,192.168.100.24,50226,52.138.119.101,443,A,54,TCP Flags: A Seq=3305190096 Ack=3335478994
2025-05-27 13:45:16,TCP,52.138.119.101,443,192.168.100.24,50226,A,1466,TCP Flags: A Seq=3335478994 Ack=3305190096
2025-05-27 13:45:16,TCP,52.138.119.101,443,192.168.100.24,50226,PA,620,TCP Flags: PA Seq=3335480406 Ack=3305190096
2025-05-27 13:45:16,TCP,192.168.100.24,50226,52.138.119.101,443,A,54,TCP Flags: A Seq=3305190096 Ack=3335480972
2025-05-27 13:45:16,TCP,192.168.100.24,50226,52.138.119.101,443,PA,134,TCP Flags: PA Seq=3305190096 Ack=3335480972
2025-05-27 13:45:16,TCP,192.168.100.24,50226,52.138.119.101,443,PA,134,TCP Flags: PA Seq=3305190176 Ack=3335480972
2025-05-27 13:45:16,TCP,192.168.100.24,50226,52.138.119.101,443,PA,2199,TCP Flags: PA Seq=3305190256 Ack=3335480972
2025-05-27 13:45:16,TCP,192.168.100.24,50226,52.138.119.101,443,PA,143,TCP Flags: PA Seq=3305192401 Ack=3335480972
2025-05-27 13:45:16,TCP,192.168.100.24,50226,52.138.119.101,443,PA,85,TCP Flags: PA Seq=3305192490 Ack=3335480972
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,A,1464,TCP Flags: A Seq=2515108177 Ack=225120468
2025-05-27 13:45:16,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50227,2620:1ec:29:1::59,443,A,74,TCP Flags: A Seq=225120468 Ack=2515109567
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,A,1464,TCP Flags: A Seq=2515109567 Ack=225120468
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,A,1464,TCP Flags: A Seq=2515110957 Ack=225120468
2025-05-27 13:45:16,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50227,2620:1ec:29:1::59,443,A,74,TCP Flags: A Seq=225120468 Ack=2515112347
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,PA,1464,TCP Flags: PA Seq=2515112347 Ack=225120468
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,A,1464,TCP Flags: A Seq=2515113737 Ack=225120468
2025-05-27 13:45:16,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50227,2620:1ec:29:1::59,443,A,74,TCP Flags: A Seq=225120468 Ack=2515115127
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,A,1464,TCP Flags: A Seq=2515115127 Ack=225120468
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,A,1464,TCP Flags: A Seq=2515116517 Ack=225120468
2025-05-27 13:45:16,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50227,2620:1ec:29:1::59,443,A,74,TCP Flags: A Seq=225120468 Ack=2515117907
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,PA,1464,TCP Flags: PA Seq=2515117907 Ack=225120468
2025-05-27 13:45:16,TCPv6,2620:1ec:29:1::59,443,2001:f40:94e:d4b:f:1b03:3a33:228,50227,PA,454,TCP Flags: PA Seq=2515119297 Ack=225120468
2025-05-27 13:45:16,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50227,2620:1ec:29:1::59,443,A,74,TCP Flags: A Seq=225120468 Ack=2515119677
2025-05-27 13:45:17,TCP,52.138.119.101,443,192.168.100.24,50226,A,60,TCP Flags: A Seq=3335480972 Ack=3305190256
2025-05-27 13:45:17,TCP,52.138.119.101,443,192.168.100.24,50226,A,60,TCP Flags: A Seq=3335480972 Ack=3305192521
2025-05-27 13:45:17,TCP,52.138.119.101,443,192.168.100.24,50226,PA,157,TCP Flags: PA Seq=3335480972 Ack=3305192521
2025-05-27 13:45:17,TCP,52.138.119.101,443,192.168.100.24,50226,PA,116,TCP Flags: PA Seq=3335481075 Ack=3305192521
2025-05-27 13:45:17,TCP,192.168.100.24,50226,52.138.119.101,443,A,54,TCP Flags: A Seq=3305192521 Ack=3335481137
2025-05-27 13:45:17,TCP,192.168.100.24,50226,52.138.119.101,443,PA,85,TCP Flags: PA Seq=3305192521 Ack=3335481137
2025-05-27 13:45:17,TCP,52.138.119.101,443,192.168.100.24,50226,PA,258,TCP Flags: PA Seq=3335481137 Ack=3305192521
2025-05-27 13:45:17,TCP,192.168.100.24,50226,52.138.119.101,443,A,54,TCP Flags: A Seq=3305192552 Ack=3335481341
2025-05-27 13:45:17,TCP,52.138.119.101,443,192.168.100.24,50226,A,60,TCP Flags: A Seq=3335481341 Ack=3305192552
2025-05-27 13:45:18,TCP,192.168.100.24,50228,104.18.0.181,443,S,66,TCP Flags: S Seq=1909787166 Ack=0
2025-05-27 13:45:18,TCP,104.18.0.181,443,192.168.100.24,50228,SA,66,TCP Flags: SA Seq=3371936523 Ack=1909787167
2025-05-27 13:45:18,TCP,192.168.100.24,50228,104.18.0.181,443,A,54,TCP Flags: A Seq=1909787167 Ack=3371936524
2025-05-27 13:45:18,TCP,192.168.100.24,50228,104.18.0.181,443,PA,254,TCP Flags: PA Seq=1909787167 Ack=3371936524
2025-05-27 13:45:18,TCP,104.18.0.181,443,192.168.100.24,50228,A,60,TCP Flags: A Seq=3371936524 Ack=1909787367
2025-05-27 13:45:18,TCP,104.18.0.181,443,192.168.100.24,50228,A,1466,TCP Flags: A Seq=3371936524 Ack=1909787367
2025-05-27 13:45:18,TCP,104.18.0.181,443,192.168.100.24,50228,A,1466,TCP Flags: A Seq=3371937936 Ack=1909787367
2025-05-27 13:45:18,TCP,104.18.0.181,443,192.168.100.24,50228,PA,285,TCP Flags: PA Seq=3371939348 Ack=1909787367
2025-05-27 13:45:18,TCP,192.168.100.24,50228,104.18.0.181,443,A,54,TCP Flags: A Seq=1909787367 Ack=3371939579
2025-05-27 13:45:18,TCP,192.168.100.24,50228,104.18.0.181,443,PA,147,TCP Flags: PA Seq=1909787367 Ack=3371939579
2025-05-27 13:45:18,TCP,104.18.0.181,443,192.168.100.24,50228,PA,312,TCP Flags: PA Seq=3371939579 Ack=1909787460
2025-05-27 13:45:18,TCP,104.18.0.181,443,192.168.100.24,50228,PA,123,TCP Flags: PA Seq=3371939837 Ack=1909787460
2025-05-27 13:45:18,TCP,192.168.100.24,50228,104.18.0.181,443,A,54,TCP Flags: A Seq=1909787460 Ack=3371939906
2025-05-27 13:45:18,TCP,192.168.100.24,50228,104.18.0.181,443,PA,141,TCP Flags: PA Seq=1909787460 Ack=3371939906
2025-05-27 13:45:18,TCP,192.168.100.24,50228,104.18.0.181,443,PA,92,TCP Flags: PA Seq=1909787547 Ack=3371939906
2025-05-27 13:45:18,TCP,192.168.100.24,50228,104.18.0.181,443,PA,168,TCP Flags: PA Seq=1909787585 Ack=3371939906
2025-05-27 13:45:18,TCP,104.18.0.181,443,192.168.100.24,50228,A,60,TCP Flags: A Seq=3371939906 Ack=1909787585
2025-05-27 13:45:18,TCP,104.18.0.181,443,192.168.100.24,50228,PA,92,TCP Flags: PA Seq=3371939906 Ack=1909787585
2025-05-27 13:45:18,TCP,104.18.0.181,443,192.168.100.24,50228,PA,232,TCP Flags: PA Seq=3371939944 Ack=1909787699
2025-05-27 13:45:18,TCP,104.18.0.181,443,192.168.100.24,50228,PA,101,TCP Flags: PA Seq=3371940122 Ack=1909787699
2025-05-27 13:45:18,TCP,104.18.0.181,443,192.168.100.24,50228,PA,92,TCP Flags: PA Seq=3371940169 Ack=1909787699
2025-05-27 13:45:18,TCP,192.168.100.24,50228,104.18.0.181,443,A,54,TCP Flags: A Seq=1909787699 Ack=3371940207
2025-05-27 13:45:18,TCP,192.168.100.24,50228,104.18.0.181,443,FA,54,TCP Flags: FA Seq=1909787699 Ack=3371940207
2025-05-27 13:45:18,TCP,104.18.0.181,443,192.168.100.24,50228,FA,60,TCP Flags: FA Seq=3371940207 Ack=1909787700
2025-05-27 13:45:18,TCP,192.168.100.24,50228,104.18.0.181,443,A,54,TCP Flags: A Seq=1909787700 Ack=3371940208
2025-05-27 13:45:18,TCP,192.168.100.24,50393,52.187.79.109,443,A,55,TCP Flags: A Seq=3861173150 Ack=928221625
2025-05-27 13:45:18,TCP,52.187.79.109,443,192.168.100.24,50393,A,66,TCP Flags: A Seq=928221625 Ack=3861173151
2025-05-27 13:45:18,ARP,192.168.100.52,,192.168.100.1,,,60,ARP OP: 1
2025-05-27 13:45:18,TCP,192.168.100.24,50229,20.189.172.32,443,S,66,TCP Flags: S Seq=2602168735 Ack=0
2025-05-27 13:45:18,TCP,192.168.100.24,49972,52.4.201.13,443,A,55,TCP Flags: A Seq=147399832 Ack=3583916280
2025-05-27 13:45:19,TCPv6,2603:1040:5:3::19,443,2001:f40:94e:d4b:f:1b03:3a33:228,49860,PA,101,TCP Flags: PA Seq=435646365 Ack=2471809400
2025-05-27 13:45:19,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,49860,2603:1040:5:3::19,443,A,74,TCP Flags: A Seq=2471809400 Ack=435646392
2025-05-27 13:45:19,TCP,20.189.172.32,443,192.168.100.24,50229,SA,66,TCP Flags: SA Seq=1829182405 Ack=2602168736
2025-05-27 13:45:19,TCP,192.168.100.24,50229,20.189.172.32,443,A,54,TCP Flags: A Seq=2602168736 Ack=1829182406
2025-05-27 13:45:19,TCP,192.168.100.24,50229,20.189.172.32,443,PA,571,TCP Flags: PA Seq=2602168736 Ack=1829182406
2025-05-27 13:45:19,TCP,52.4.201.13,443,192.168.100.24,49972,A,66,TCP Flags: A Seq=3583916280 Ack=147399833
2025-05-27 13:45:19,TCP,20.189.172.32,443,192.168.100.24,50229,PA,153,TCP Flags: PA Seq=1829182406 Ack=2602169253
2025-05-27 13:45:19,TCP,192.168.100.24,50229,20.189.172.32,443,PA,500,TCP Flags: PA Seq=2602169253 Ack=1829182505
2025-05-27 13:45:19,TCP,192.168.100.24,49627,104.18.0.181,443,PA,89,TCP Flags: PA Seq=3251059428 Ack=649232038
2025-05-27 13:45:19,TCP,104.18.0.181,443,192.168.100.24,49627,A,60,TCP Flags: A Seq=649232038 Ack=3251059463
2025-05-27 13:45:19,TCP,20.189.172.32,443,192.168.100.24,50229,A,1466,TCP Flags: A Seq=1829182505 Ack=2602169699
2025-05-27 13:45:19,TCP,20.189.172.32,443,192.168.100.24,50229,A,1466,TCP Flags: A Seq=1829183917 Ack=2602169699
2025-05-27 13:45:19,TCP,20.189.172.32,443,192.168.100.24,50229,A,1466,TCP Flags: A Seq=1829185329 Ack=2602169699
2025-05-27 13:45:19,TCP,20.189.172.32,443,192.168.100.24,50229,PA,227,TCP Flags: PA Seq=1829186741 Ack=2602169699
2025-05-27 13:45:19,TCP,192.168.100.24,50229,20.189.172.32,443,A,54,TCP Flags: A Seq=2602169699 Ack=1829186914
2025-05-27 13:45:19,TCP,192.168.100.24,50229,20.189.172.32,443,PA,859,TCP Flags: PA Seq=2602169699 Ack=1829186914
2025-05-27 13:45:19,TCP,20.189.172.32,443,192.168.100.24,50229,PA,157,TCP Flags: PA Seq=1829186914 Ack=2602170504
2025-05-27 13:45:19,TCP,20.189.172.32,443,192.168.100.24,50229,PA,403,TCP Flags: PA Seq=1829187017 Ack=2602170504
2025-05-27 13:45:19,TCP,192.168.100.24,50229,20.189.172.32,443,A,54,TCP Flags: A Seq=2602170504 Ack=1829187366
2025-05-27 13:45:19,TCP,20.189.172.32,443,192.168.100.24,50229,FPA,81,TCP Flags: FPA Seq=1829187366 Ack=2602170504
2025-05-27 13:45:19,TCP,192.168.100.24,50229,20.189.172.32,443,A,54,TCP Flags: A Seq=2602170504 Ack=1829187394
2025-05-27 13:45:19,TCP,192.168.100.24,50229,20.189.172.32,443,PA,78,TCP Flags: PA Seq=2602170504 Ack=1829187394
2025-05-27 13:45:19,TCP,192.168.100.24,50229,20.189.172.32,443,FA,54,TCP Flags: FA Seq=2602170528 Ack=1829187394
2025-05-27 13:45:19,TCP,192.168.100.24,50230,203.121.59.233,80,S,66,TCP Flags: S Seq=1620469281 Ack=0
2025-05-27 13:45:19,TCP,203.121.59.233,80,192.168.100.24,50230,SA,66,TCP Flags: SA Seq=3609253798 Ack=1620469282
2025-05-27 13:45:19,TCP,192.168.100.24,50230,203.121.59.233,80,A,54,TCP Flags: A Seq=1620469282 Ack=3609253799
2025-05-27 13:45:19,TCP,192.168.100.24,50230,203.121.59.233,80,PA,96,TCP Flags: PA Seq=1620469282 Ack=3609253799
2025-05-27 13:45:19,TCP,203.121.59.233,80,192.168.100.24,50230,SA,66,TCP Flags: SA Seq=3609253798 Ack=1620469282
2025-05-27 13:45:19,TCP,192.168.100.24,50230,203.121.59.233,80,A,66,TCP Flags: A Seq=1620469324 Ack=3609253799
2025-05-27 13:45:19,TCP,203.121.59.233,80,192.168.100.24,50230,A,60,TCP Flags: A Seq=3609253799 Ack=1620469324
2025-05-27 13:45:19,TCP,203.121.59.233,80,192.168.100.24,50230,PA,850,TCP Flags: PA Seq=3609253799 Ack=1620469324
2025-05-27 13:45:19,TCP,192.168.100.24,50230,203.121.59.233,80,FA,54,TCP Flags: FA Seq=1620469324 Ack=3609254595
2025-05-27 13:45:19,TCP,203.121.59.233,80,192.168.100.24,50230,FA,60,TCP Flags: FA Seq=3609254595 Ack=1620469324
2025-05-27 13:45:19,TCP,192.168.100.24,50230,203.121.59.233,80,A,54,TCP Flags: A Seq=1620469325 Ack=3609254596
2025-05-27 13:45:19,TCP,203.121.59.233,80,192.168.100.24,50230,A,60,TCP Flags: A Seq=3609254596 Ack=1620469325
2025-05-27 13:45:19,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50231,2600:1411:a000:189::356e,80,S,86,TCP Flags: S Seq=706088320 Ack=0
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,SA,86,TCP Flags: SA Seq=3239680110 Ack=706088321
2025-05-27 13:45:19,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50231,2600:1411:a000:189::356e,80,A,74,TCP Flags: A Seq=706088321 Ack=3239680111
2025-05-27 13:45:19,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50231,2600:1411:a000:189::356e,80,PA,117,TCP Flags: PA Seq=706088321 Ack=3239680111
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,74,TCP Flags: A Seq=3239680111 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239680111 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239681503 Ack=706088364
2025-05-27 13:45:19,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50231,2600:1411:a000:189::356e,80,A,74,TCP Flags: A Seq=706088364 Ack=3239682895
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,PA,1466,TCP Flags: PA Seq=3239682895 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239684287 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239685679 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,PA,1466,TCP Flags: PA Seq=3239687071 Ack=706088364
2025-05-27 13:45:19,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50231,2600:1411:a000:189::356e,80,A,74,TCP Flags: A Seq=706088364 Ack=3239688463
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239688463 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239689855 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,PA,1466,TCP Flags: PA Seq=3239691247 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239692639 Ack=706088364
2025-05-27 13:45:19,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50231,2600:1411:a000:189::356e,80,A,74,TCP Flags: A Seq=706088364 Ack=3239694031
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239694031 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,PA,1466,TCP Flags: PA Seq=3239695423 Ack=706088364
2025-05-27 13:45:19,TCPv6,2001:f40:94e:d4b:f:1b03:3a33:228,50231,2600:1411:a000:189::356e,80,RA,74,TCP Flags: RA Seq=706088364 Ack=3239695423
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239696815 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239698207 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,PA,1466,TCP Flags: PA Seq=3239699599 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239700991 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239702383 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239703775 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,PA,1466,TCP Flags: PA Seq=3239705167 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239706559 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239707951 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,PA,1466,TCP Flags: PA Seq=3239709343 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239710735 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,A,1466,TCP Flags: A Seq=3239712127 Ack=706088364
2025-05-27 13:45:19,TCPv6,2600:1411:a000:189::356e,80,2001:f40:94e:d4b:f:1b03:3a33:228,50231,PA,1466,TCP Flags: PA Seq=3239713519 Ack=706088364
2025-05-27 13:45:19,TCP,20.189.172.32,443,192.168.100.24,50229,A,60,TCP Flags: A Seq=1829187394 Ack=2602170529
